,stop_id,route_short_name,route_id,Stop ID,Name,Agency,OB Routes,OB AM Peak,OB PM Peak,OB Weekday,OB Saturday,OB Sunday,IB Routes,IB AM Peak,IB PM Peak,IB Weekday,IB Saturday,IB Sunday
473,83475,260F,16_merged_832278,83475,Cal State East Bay,County Connection,"260MTH, 260T, 260F, 260MW, 260TH",80.0,80.0,80.0,,,"260MTH, 260T, 260F, 260MW, 260TH",120.0,80.0,96.0,,
474,83475,260TH,18_merged_832253,83475,Cal State East Bay,County Connection,"260MTH, 260T, 260F, 260MW, 260TH",80.0,80.0,80.0,,,"260MTH, 260T, 260F, 260MW, 260TH",120.0,80.0,96.0,,
475,831778,1,1,831778,Mitchell Dr/Park And Ride,County Connection,"1, 7",20.0,16.0,27.43,,,"93X, 92X, 1",80.0,21.82,43.64,,
476,83532,315,23_merged_832270,83532,Clayton Rd/Bel Air Dr,County Connection,"315, 10",240.0,240.0,960.0,120.0,120.0,"315, 310",,,,105.0,105.0
477,832094,92X,35_merged_832285,832094,Ace Train Station,County Connection,92X,80.0,80.0,160.0,,,92X,80.0,80.0,160.0,,
478,831779,92X,35_merged_832285,831779,Mitchell Dr/Park And Ride,County Connection,"93X, 92X",48.0,,192.0,,,,,,,,
479,831075,92X,35_merged_832285,831075,Danville Park & Ride,County Connection,"92X, 21, 95X",34.29,30.0,68.57,,,"92X, 21, 95X",34.29,30.0,64.0,,
480,832138,7,34_merged_832259,832138,BART Pleasant Hill,County Connection,7,10.0,8.0,16.0,,,,,,,,
481,831162_merged_832231,25,14,831162_merged_832231,BART Lafayette,County Connection,"6, 25",,,,,,"6, 25",,,,,
482,831162_merged_832231,6,33_merged_832260,831162_merged_832231,BART Lafayette,County Connection,"6, 25",,,,,,"6, 25",,,,,
483,831696,36,28_merged_832271,831696,San Ramon Transit Center,County Connection,"321, 36",60.0,60.0,68.57,84.0,84.0,36,80.0,48.0,68.57,,
484,83896,28,19_merged_832252,83896,BART North Concord/Martinez,County Connection,"99X, 28",34.29,30.0,45.71,,,"99X, 28",30.0,24.0,43.64,,
485,83896,99X,41_merged_832274,83896,BART North Concord/Martinez,County Connection,"99X, 28",34.29,30.0,45.71,,,"99X, 28",30.0,24.0,43.64,,
486,831465,16,6,831465,Crescent Plz/Crescent Dr,County Connection,18,80.0,60.0,80.0,,,"16, 314, 316",40.0,40.0,41.74,76.36,76.36
487,831322,250,15,831322,St Mary's College,County Connection,"6, 250",48.0,40.0,56.47,93.33,93.33,"6, 250",48.0,40.0,68.57,93.33,93.33
488,832225,ALAMOCR,43,832225,Safeway Camino Tassajara,County Connection,ALAMOCR,80.0,120.0,192.0,,,ALAMOCR,120.0,80.0,192.0,,
489,5753,82,8246,5753,Day Creek @ Foothill Nb Fs,OMNITRANS,82,60.0,60.0,60.0,,,82,60.0,60.0,68.57,,
490,359,66,8240,359,Montclair Trans Center,OMNITRANS,"88, 290, 85, 66",6.67,6.15,6.86,13.77,14.74,"66, 290, 85, 88",6.67,6.0,6.86,16.8,18.67
491,359,290,8230,359,Montclair Trans Center,OMNITRANS,"88, 290, 85, 66",6.67,6.15,6.86,13.77,14.74,"66, 290, 85, 88",6.67,6.0,6.86,16.8,18.67
492,359,85,8249,359,Montclair Trans Center,OMNITRANS,"88, 290, 85, 66",6.67,6.15,6.86,13.77,14.74,"66, 290, 85, 88",6.67,6.0,6.86,16.8,18.67
493,359,88,7872,359,Montclair Trans Center,OMNITRANS,"88, 290, 85, 66",6.67,6.15,6.86,13.77,14.74,"66, 290, 85, 88",6.67,6.0,6.86,16.8,18.67
494,474,86,8250,474,San Antonio Hospital,OMNITRANS,86,60.0,60.0,60.0,,,"85, 86",20.0,20.0,21.33,70.0,70.0
495,8409,86,8250,8409,Riverside @ Vineyard Wb Fs,OMNITRANS,"81, 86",30.0,30.0,30.97,64.62,,86,60.0,60.0,64.0,,
496,16,1,7838,16,Arrowhead Reg Med Ctr,OMNITRANS,"1, 19",9.6,10.0,10.79,22.11,25.45,1,16.0,15.0,16.84,35.0,40.0
497,6945,5,7859,6945,Waterman @ Wier Sb Fs,OMNITRANS,5,30.0,30.0,30.97,70.0,76.36,5,30.0,30.0,30.0,64.62,76.36
498,17,5,7859,17,California State Uni,OMNITRANS,"7, 11, 2, 5",12.63,10.91,11.57,12.0,12.35,"7, 11, 2, 5",10.43,10.91,11.16,11.67,13.12
499,17,11,7840,17,California State Uni,OMNITRANS,"7, 11, 2, 5",12.63,10.91,11.57,12.0,12.35,"7, 11, 2, 5",10.43,10.91,11.16,11.67,13.12
500,17,7,7863,17,California State Uni,OMNITRANS,"7, 11, 2, 5",12.63,10.91,11.57,12.0,12.35,"7, 11, 2, 5",10.43,10.91,11.16,11.67,13.12
501,8044_merged_1006845,88,7872,8044_merged_1006845,Grand At Civic Center Eb Fs,OMNITRANS,88,,,,,,88,,,,,
502,7698_merged_1006835,83,7868,7698_merged_1006835,Campus @ Highland Grdn Ctr Sb Fs,OMNITRANS,84,,,,,,83,,,,,
503,6976,19,8222,6976,Yucaipa Trans Ctr,OMNITRANS,"19, 310, 208, 308, 309",7.74,8.28,8.65,13.12,15.85,"19, 208",26.67,24.0,30.0,64.62,84.0
504,6976,308,8232,6976,Yucaipa Trans Ctr,OMNITRANS,"19, 310, 208, 308, 309",7.74,8.28,8.65,13.12,15.85,"19, 208",26.67,24.0,30.0,64.62,84.0
505,6976,310,8234,6976,Yucaipa Trans Ctr,OMNITRANS,"19, 310, 208, 308, 309",7.74,8.28,8.65,13.12,15.85,"19, 208",26.67,24.0,30.0,64.62,84.0
506,6976,309,7854,6976,Yucaipa Trans Ctr,OMNITRANS,"19, 310, 208, 308, 309",7.74,8.28,8.65,13.12,15.85,"19, 208",26.67,24.0,30.0,64.62,84.0
507,6976,208,8226,6976,Yucaipa Trans Ctr,OMNITRANS,"19, 310, 208, 308, 309",7.74,8.28,8.65,13.12,15.85,"19, 208",26.67,24.0,30.0,64.62,84.0
508,95,19,8222,95,Redlands Mall,OMNITRANS,8,60.0,80.0,64.0,,,"208, 19, 8",13.33,14.12,14.77,35.0,42.0
509,95,8,7864,95,Redlands Mall,OMNITRANS,8,60.0,80.0,64.0,,,"208, 19, 8",13.33,14.12,14.77,35.0,42.0
510,8421,1,8261,8421,Lynwood @ Victoria Eb Ns,OMNITRANS,1,16.0,15.0,16.55,32.31,35.0,1,15.0,15.0,17.14,33.6,38.18
511,80,20,8224,80,Fontana Metrolink,OMNITRANS,"66, 82, 67, 14, 10, 19, 20, 15, 61",3.75,3.43,3.87,5.25,5.53,"66, 82, 67, 14, 10, 19, 20, 15, 61",3.75,3.48,3.89,5.22,6.0
512,80,10,7839,80,Fontana Metrolink,OMNITRANS,"66, 82, 67, 14, 10, 19, 20, 15, 61",3.75,3.43,3.87,5.25,5.53,"66, 82, 67, 14, 10, 19, 20, 15, 61",3.75,3.48,3.89,5.22,6.0
513,80,61,8239,80,Fontana Metrolink,OMNITRANS,"66, 82, 67, 14, 10, 19, 20, 15, 61",3.75,3.43,3.87,5.25,5.53,"66, 82, 67, 14, 10, 19, 20, 15, 61",3.75,3.48,3.89,5.22,6.0
514,80,14,8262,80,Fontana Metrolink,OMNITRANS,"66, 82, 67, 14, 10, 19, 20, 15, 61",3.75,3.43,3.87,5.25,5.53,"66, 82, 67, 14, 10, 19, 20, 15, 61",3.75,3.48,3.89,5.22,6.0
515,80,19,8222,80,Fontana Metrolink,OMNITRANS,"66, 82, 67, 14, 10, 19, 20, 15, 61",3.75,3.43,3.87,5.25,5.53,"66, 82, 67, 14, 10, 19, 20, 15, 61",3.75,3.48,3.89,5.22,6.0
516,80,66,8240,80,Fontana Metrolink,OMNITRANS,"66, 82, 67, 14, 10, 19, 20, 15, 61",3.75,3.43,3.87,5.25,5.53,"66, 82, 67, 14, 10, 19, 20, 15, 61",3.75,3.48,3.89,5.22,6.0
517,80,15,8221,80,Fontana Metrolink,OMNITRANS,"66, 82, 67, 14, 10, 19, 20, 15, 61",3.75,3.43,3.87,5.25,5.53,"66, 82, 67, 14, 10, 19, 20, 15, 61",3.75,3.48,3.89,5.22,6.0
518,80,67,7862,80,Fontana Metrolink,OMNITRANS,"66, 82, 67, 14, 10, 19, 20, 15, 61",3.75,3.43,3.87,5.25,5.53,"66, 82, 67, 14, 10, 19, 20, 15, 61",3.75,3.48,3.89,5.22,6.0
519,59,2,7844,59,Kendall And Palm,OMNITRANS,2,60.0,60.0,60.0,23.33,26.25,2,60.0,60.0,60.0,20.49,22.7
520,8639,4,7858,8639,San Bernardino Transit Center,OMNITRANS,4,10.91,10.43,10.21,11.35,13.12,4,,,,,
521,430,29,7850,430,11th Street At Cedar,OMNITRANS,29,80.0,60.0,80.0,76.36,,29,80.0,60.0,80.0,76.36,
522,8641,14,8262,8641,San Bernardino Transit Center,OMNITRANS,14,15.0,15.0,17.45,18.26,20.0,14,18.46,15.0,17.45,17.87,17.87
523,8644,3,8259,8644,San Bernardino Transit Center,OMNITRANS,3,9.6,7.5,8.65,12.0,13.33,3,,,,,
524,8631,290,7851,8631,San Bernardino Transit Center,OMNITRANS,"290, 208",48.0,34.29,60.0,,,"290, 208",30.0,60.0,53.33,,
525,8631,208,7847,8631,San Bernardino Transit Center,OMNITRANS,"290, 208",48.0,34.29,60.0,,,"290, 208",30.0,60.0,53.33,,
526,8010,325,8235,8010,Center @ Michigan Wb Fs,OMNITRANS,325,80.0,80.0,80.0,84.0,84.0,325,80.0,60.0,80.0,84.0,93.33
527,362,80,8244,362,Chaffey College,OMNITRANS,"85, 80, 81, 67",12.63,12.0,13.33,24.0,36.52,"85, 80, 81, 67",12.63,10.91,12.63,23.33,36.52
528,362,81,7866,362,Chaffey College,OMNITRANS,"85, 80, 81, 67",12.63,12.0,13.33,24.0,36.52,"85, 80, 81, 67",12.63,10.91,12.63,23.33,36.52
529,362,67,8241,362,Chaffey College,OMNITRANS,"85, 80, 81, 67",12.63,12.0,13.33,24.0,36.52,"85, 80, 81, 67",12.63,10.91,12.63,23.33,36.52
530,362,85,8249,362,Chaffey College,OMNITRANS,"85, 80, 81, 67",12.63,12.0,13.33,24.0,36.52,"85, 80, 81, 67",12.63,10.91,12.63,23.33,36.52
531,7867,82,8246,7867,Summit @ Lytle Creek Wb Ns,OMNITRANS,82,60.0,60.0,64.0,84.0,84.0,82,80.0,60.0,64.0,76.36,76.36
532,174,61,7860,174,Pomona Trans Center,OMNITRANS,61,15.0,16.0,17.14,17.87,20.0,61,20.0,15.0,17.14,17.14,18.67
533,8633,8,7864,8633,San Bernardino Transit Center,OMNITRANS,8,30.0,30.0,32.0,76.36,84.0,8,30.0,30.0,32.0,76.36,84.0
534,120,20,8224,120,Marygold @ Sierra Eb Ns,OMNITRANS,"20, 29, 61",10.91,10.91,11.29,12.0,15.27,"20, 29",34.29,30.0,35.56,38.18,84.0
535,120,29,8229,120,Marygold @ Sierra Eb Ns,OMNITRANS,"20, 29, 61",10.91,10.91,11.29,12.0,15.27,"20, 29",34.29,30.0,35.56,38.18,84.0
536,30,4,8260,30,Baseline @ Boulder Wb Fs,OMNITRANS,4,21.82,15.0,17.45,21.54,25.45,"15, 4",34.29,30.0,32.0,76.36,76.36
537,6708,22,8228,6708,Riverside @ Easton Sb Fs,OMNITRANS,22,30.0,30.0,30.97,70.0,70.0,22,30.0,30.0,30.97,76.36,70.0
538,1,22,8228,1,Arrowhead Medical Center,OMNITRANS,"290, 22",20.0,20.0,23.41,76.36,76.36,"19, 22, 290",12.0,12.63,12.8,33.6,36.52
539,1,19,8222,1,Arrowhead Medical Center,OMNITRANS,"290, 22",20.0,20.0,23.41,76.36,76.36,"19, 22, 290",12.0,12.63,12.8,33.6,36.52
540,7610,80,7865,7610,Vineyard And Holt,OMNITRANS,80,60.0,60.0,64.0,70.0,70.0,80,60.0,48.0,68.57,76.36,76.36
541,22,2,8223,22,V A Hospital,OMNITRANS,"325, 2",30.0,34.29,33.1,17.5,19.09,"325, 2",30.0,34.29,33.1,18.67,21.0
542,22,325,8235,22,V A Hospital,OMNITRANS,"325, 2",30.0,34.29,33.1,17.5,19.09,"325, 2",30.0,34.29,33.1,18.67,21.0
543,8603_merged_1006844,215,7848,8603_merged_1006844,University @ Lemon Eb Ns,OMNITRANS,215,,,,,,215,,,,,
544,205,365,8236,205,Chino Transit Center,OMNITRANS,"88, 81, 83, 85, 84, 365",8.57,8.28,9.32,13.77,18.67,"88, 81, 83, 85, 84, 365",8.89,8.28,9.06,11.51,14.48
545,205,85,8249,205,Chino Transit Center,OMNITRANS,"88, 81, 83, 85, 84, 365",8.57,8.28,9.32,13.77,18.67,"88, 81, 83, 85, 84, 365",8.89,8.28,9.06,11.51,14.48
546,205,83,7868,205,Chino Transit Center,OMNITRANS,"88, 81, 83, 85, 84, 365",8.57,8.28,9.32,13.77,18.67,"88, 81, 83, 85, 84, 365",8.89,8.28,9.06,11.51,14.48
547,205,84,8248,205,Chino Transit Center,OMNITRANS,"88, 81, 83, 85, 84, 365",8.57,8.28,9.32,13.77,18.67,"88, 81, 83, 85, 84, 365",8.89,8.28,9.06,11.51,14.48
548,205,81,8245,205,Chino Transit Center,OMNITRANS,"88, 81, 83, 85, 84, 365",8.57,8.28,9.32,13.77,18.67,"88, 81, 83, 85, 84, 365",8.89,8.28,9.06,11.51,14.48
549,449,3,7852,449,Baseline @ Boulder Nb Fs,OMNITRANS,3,18.46,15.0,17.14,23.33,24.71,3,,,,,
550,66,8,7864,66,Crafton Hills College,OMNITRANS,"19, 8",21.82,20.0,20.43,32.31,38.18,"19, 8",21.82,21.82,21.82,36.52,42.0
551,8645,10,8218,8645,San Bernardino Transit Center,OMNITRANS,10,40.0,30.0,43.64,76.36,84.0,10,40.0,30.0,45.71,76.36,76.36
552,8646,15,8221,8646,San Bernardino Transit Center,OMNITRANS,15,16.0,15.0,16.55,36.52,38.18,15,,,960.0,,
553,8288,sbX,8225,8288,Sbx- Kendall And Palm,OMNITRANS,sbX,12.0,11.43,13.33,,,sbX,10.43,10.91,12.8,,
554,94,15,7842,94,Redlands Mall,OMNITRANS,"208, 19, 15, 8",11.43,10.43,11.71,22.11,24.0,15,30.0,30.0,30.97,84.0,84.0
555,6754,82,7867,6754,Banana @ Marlay Sb Ns,OMNITRANS,82,,,,76.36,76.36,82,,,,84.0,84.0
556,8151,365,7857,8151,Chino @ Emerald Way,OMNITRANS,365,60.0,60.0,68.57,76.36,84.0,365,60.0,40.0,60.0,76.36,84.0
557,7611_merged_1006893,84,8248,7611_merged_1006893,19th @ Cam Nb Ns,OMNITRANS,83,60.0,48.0,60.0,64.62,70.0,84,60.0,60.0,64.0,70.0,70.0
558,8630,215,7848,8630,San Bernardino Transit Center,OMNITRANS,215,24.0,24.0,25.95,38.18,42.0,215,24.0,21.82,26.67,38.18,44.21
559,21,sbX,7846,21,Sbx- V A Hospital,OMNITRANS,sbX,10.43,10.91,13.15,,,sbX,12.0,10.43,13.15,,
560,7698_merged_1006872,83,8247,7698_merged_1006872,Campus @ Highland Grdn Ctr Sb Fs,OMNITRANS,84,60.0,60.0,64.0,70.0,70.0,83,60.0,60.0,64.0,70.0,76.36
561,133,22,7849,133,Riverside @ Foothill Nb Ns,OMNITRANS,22,30.0,26.67,32.0,76.36,76.36,,,,,,
562,8636,15,8221,8636,San Bernardino Transit Center,OMNITRANS,,,,,,,15,12.0,10.0,11.29,26.25,27.1
563,8603_merged_1006881,215,8227,8603_merged_1006881,University @ Lemon Eb Ns,OMNITRANS,215,24.0,21.82,26.67,38.18,42.0,215,24.0,21.82,26.67,38.18,42.0
564,7611_merged_1006856,84,7869,7611_merged_1006856,19th @ Cam Nb Ns,OMNITRANS,83,,,,,,84,,,,,
565,8366,14,7841,8366,Live Oak @ Country Lane Sb Fs,OMNITRANS,14,240.0,,960.0,,,14,,240.0,960.0,,
566,8634,11,8219,8634,San Bernardino Transit Center,OMNITRANS,11,60.0,40.0,53.33,84.0,76.36,11,60.0,48.0,56.47,84.0,76.36
567,8632,7,7863,8632,San Bernardino Transit Center,OMNITRANS,7,34.29,30.0,38.4,84.0,84.0,7,34.29,30.0,34.29,76.36,76.36
568,8044_merged_1006882,88,8251,8044_merged_1006882,Grand @ Civic Center Eb Fs,OMNITRANS,88,60.0,60.0,60.0,70.0,76.36,88,60.0,60.0,60.0,64.62,70.0
569,7945_merged_1006890,309,8233,7945_merged_1006890,County Line Rd @ 3rd Wb Fs,OMNITRANS,309,30.0,30.0,33.1,33.6,76.36,,,,,,
570,70,8,7864,70,Mentone & Wabash Wb Fs,OMNITRANS,,,,,,,8,80.0,60.0,64.0,76.36,84.0
571,7295,81,7866,7295,Haven @ Foothill Nb Fs,OMNITRANS,81,120.0,120.0,240.0,,,81,40.0,40.0,48.0,64.62,
572,6491,15,7842,6491,Arrow @ Nuevo Eb Fs,OMNITRANS,15,30.0,30.0,34.29,76.36,84.0,,,,,,
573,6534,15,7842,6534,9th @ Del Rosa Eb Fs,OMNITRANS,15,30.0,30.0,30.97,76.36,76.36,,,,,,
574,5161,15,7842,5161,Orange @ Stuart Nb Fs,OMNITRANS,8,60.0,60.0,60.0,70.0,76.36,15,30.0,30.0,30.97,84.0,84.0
575,7944,308,7853,7944,County Line Rd @ 3rd Eb Ns,OMNITRANS,308,34.29,60.0,60.0,33.6,76.36,,,,,,
576,6999,19,8222,6999,Citrus @ Central Wb Mid,OMNITRANS,,,,,,,19,30.0,30.0,30.97,64.62,84.0
577,63,19,8222,63,V A Hospital,OMNITRANS,19,26.67,30.0,30.0,64.62,76.36,,,,,,
578,8030,365,8236,8030,Pomona Rincon At Picasso Sb Ns,OMNITRANS,365,240.0,,480.0,,,365,,,480.0,,
579,7945_merged_1006853,309,7854,7945_merged_1006853,County Line Rd @ 3rd Wb Fs,OMNITRANS,309,,,,,,,,,,,
580,334,82,8246,334,Ontario Mills,OMNITRANS,"82, 290, 81, 61",6.0,5.45,6.19,7.5,9.33,"290, 82, 81, 61",6.15,5.85,6.36,6.94,9.77
581,TINL_A_BANK,1,1NC,TINL_A_BANK,Tinloy St Transit Ctr at Bank St,Nevada County Gold Country Stage,"1, 2, 3, 4, 5, 6, 7",10.91,12.0,13.71,17.87,,,,,,,
582,TINL_A_BANK,2,2RR,TINL_A_BANK,Tinloy St Transit Ctr at Bank St,Nevada County Gold Country Stage,"1, 2, 3, 4, 5, 6, 7",10.91,12.0,13.71,17.87,,,,,,,
583,TINL_A_BANK,3,3GVLR,TINL_A_BANK,Tinloy St Transit Ctr at Bank St,Nevada County Gold Country Stage,"1, 2, 3, 4, 5, 6, 7",10.91,12.0,13.71,17.87,,,,,,,
584,TINL_A_BANK,4,4BB,TINL_A_BANK,Tinloy St Transit Ctr at Bank St,Nevada County Gold Country Stage,"1, 2, 3, 4, 5, 6, 7",10.91,12.0,13.71,17.87,,,,,,,
585,TINL_A_BANK,5,5AU,TINL_A_BANK,Tinloy St Transit Ctr at Bank St,Nevada County Gold Country Stage,"1, 2, 3, 4, 5, 6, 7",10.91,12.0,13.71,17.87,,,,,,,
586,TINL_A_BANK,7,AS,TINL_A_BANK,Tinloy St Transit Ctr at Bank St,Nevada County Gold Country Stage,"1, 2, 3, 4, 5, 6, 7",10.91,12.0,13.71,17.87,,,,,,,
587,TINL_A_BANK,6,6PV,TINL_A_BANK,Tinloy St Transit Ctr at Bank St,Nevada County Gold Country Stage,"1, 2, 3, 4, 5, 6, 7",10.91,12.0,13.71,17.87,,,,,,,
588,JOHN_A_GOLD,1,1NC,JOHN_A_GOLD,John Bauer Ave at Gold Country Stage Transit,Nevada County Gold Country Stage,"1, 2, 3, 4, 5, 6",48.0,120.0,68.57,210.0,,,,,,,
589,JOHN_A_GOLD,5,5AU,JOHN_A_GOLD,John Bauer Ave at Gold Country Stage Transit,Nevada County Gold Country Stage,"1, 2, 3, 4, 5, 6",48.0,120.0,68.57,210.0,,,,,,,
590,JOHN_A_GOLD,2,2RR,JOHN_A_GOLD,John Bauer Ave at Gold Country Stage Transit,Nevada County Gold Country Stage,"1, 2, 3, 4, 5, 6",48.0,120.0,68.57,210.0,,,,,,,
591,JOHN_A_GOLD,3,3GVLR,JOHN_A_GOLD,John Bauer Ave at Gold Country Stage Transit,Nevada County Gold Country Stage,"1, 2, 3, 4, 5, 6",48.0,120.0,68.57,210.0,,,,,,,
592,JOHN_A_GOLD,4,4BB,JOHN_A_GOLD,John Bauer Ave at Gold Country Stage Transit,Nevada County Gold Country Stage,"1, 2, 3, 4, 5, 6",48.0,120.0,68.57,210.0,,,,,,,
593,JOHN_A_GOLD,6,6PV,JOHN_A_GOLD,John Bauer Ave at Gold Country Stage Transit,Nevada County Gold Country Stage,"1, 2, 3, 4, 5, 6",48.0,120.0,68.57,210.0,,,,,,,
594,365,8,8,365,240TH ST LAYOVER,TORRANCE TRANSIT SYSTEM,8,34.29,34.29,38.4,49.41,93.33,8,34.29,34.29,36.92,49.41,93.33
595,48,1,1_merged_141721027,48,FIGUEROA ST LAYOVER,TORRANCE TRANSIT SYSTEM,"1, 2",26.67,24.0,28.24,30.0,60.0,"1, 2",30.0,24.0,28.24,31.11,64.62
596,48,2,2,48,FIGUEROA ST LAYOVER,TORRANCE TRANSIT SYSTEM,"1, 2",26.67,24.0,28.24,30.0,60.0,"1, 2",30.0,24.0,28.24,31.11,64.62
597,2,6,6,2,CARSON ST + HAWTHORNE BL,TORRANCE TRANSIT SYSTEM,"6, 3, 1",16.0,20.0,17.78,60.0,60.0,"6, 1, 9",15.0,15.0,16.84,28.97,64.62
598,2,9,9,2,CARSON ST + HAWTHORNE BL,TORRANCE TRANSIT SYSTEM,"6, 3, 1",16.0,20.0,17.78,60.0,60.0,"6, 1, 9",15.0,15.0,16.84,28.97,64.62
599,2,1,1_merged_141721027,2,CARSON ST + HAWTHORNE BL,TORRANCE TRANSIT SYSTEM,"6, 3, 1",16.0,20.0,17.78,60.0,60.0,"6, 1, 9",15.0,15.0,16.84,28.97,64.62
600,1,9,9,1,PLAZA DEL AMO,TORRANCE TRANSIT SYSTEM,"3, 1, 9, 2",26.67,26.67,22.86,21.0,70.0,"3, 1, 9, 2",30.0,30.0,22.86,20.0,64.62
601,1,2,2,1,PLAZA DEL AMO,TORRANCE TRANSIT SYSTEM,"3, 1, 9, 2",26.67,26.67,22.86,21.0,70.0,"3, 1, 9, 2",30.0,30.0,22.86,20.0,64.62
602,1,1,1_merged_141721027,1,PLAZA DEL AMO,TORRANCE TRANSIT SYSTEM,"3, 1, 9, 2",26.67,26.67,22.86,21.0,70.0,"3, 1, 9, 2",30.0,30.0,22.86,20.0,64.62
603,1,3,3_merged_141721028,1,PLAZA DEL AMO,TORRANCE TRANSIT SYSTEM,"3, 1, 9, 2",26.67,26.67,22.86,21.0,70.0,"3, 1, 9, 2",30.0,30.0,22.86,20.0,64.62
604,179,2,2,179,MADRONA AV + CARSON ST,TORRANCE TRANSIT SYSTEM,,,,,,,"6, 2",26.67,26.67,27.43,64.62,
605,139,10,10_merged_141721026,139,CRENSHAW STATION SOUTHBOUND LAYOVER,TORRANCE TRANSIT SYSTEM,10,30.0,30.0,30.0,52.5,,10,26.67,30.0,29.09,52.5,
606,240,3,3_merged_141721028,240,REDONDO BEACH PIER,TORRANCE TRANSIT SYSTEM,"3, 7",15.0,16.0,18.46,18.26,26.25,"3, 7",15.0,17.14,19.59,19.09,27.1
607,240,7,7,240,REDONDO BEACH PIER,TORRANCE TRANSIT SYSTEM,"3, 7",15.0,16.0,18.46,18.26,26.25,"3, 7",15.0,17.14,19.59,19.09,27.1
608,609,7,7,609,SEPULVEDA BL + AVALON BL,TORRANCE TRANSIT SYSTEM,7,60.0,60.0,56.47,52.5,,9,60.0,60.0,56.47,56.0,
609,301,3,3_merged_141721025,301,DOWNTOWN LONG BEACH STATION (SHELTER A),TORRANCE TRANSIT SYSTEM,"R3, 3",12.63,13.33,16.55,28.0,28.0,"R3, 3",26.67,15.0,23.41,26.25,26.25
610,301,R3,R3,301,DOWNTOWN LONG BEACH STATION (SHELTER A),TORRANCE TRANSIT SYSTEM,"R3, 3",12.63,13.33,16.55,28.0,28.0,"R3, 3",26.67,15.0,23.41,26.25,26.25
611,715,8,8,715,HAWTHORNE BL + ARTESIA BL,TORRANCE TRANSIT SYSTEM,8,30.0,30.0,33.1,40.0,70.0,"R3, 8",80.0,30.0,73.85,105.0,
612,685,8,8,685,LAX CITY BUS CENTER (BAY3),TORRANCE TRANSIT SYSTEM,8,30.0,30.0,33.1,70.0,76.36,8,30.0,30.0,32.0,70.0,70.0
613,102,10,10_merged_141721026,102,CRENSHAW BL + PACIFIC COAST HWY AIRPORT DR,TORRANCE TRANSIT SYSTEM,5,,,960.0,52.5,,10,26.67,30.0,30.0,52.5,
614,608,9,9,608,SEPULVEDA BL + AVALON BL,TORRANCE TRANSIT SYSTEM,9,60.0,60.0,64.0,60.0,,7,60.0,60.0,60.0,52.5,
615,411,5,5,411,PACIFIC COAST HWY + CRENSHAW BL,TORRANCE TRANSIT SYSTEM,10,,,960.0,52.5,,5,60.0,60.0,60.0,52.5,
616,874,4X,4X,874,Harbor Gateway Transit Center South Wall Layover,TORRANCE TRANSIT SYSTEM,,,,,,,4X,,60.0,192.0,280.0,
617,302,3,3_merged_141721025,302,1ST ST + LONG BEACH BL,TORRANCE TRANSIT SYSTEM,3,60.0,60.0,53.33,,420.0,3,80.0,48.0,53.33,,840.0
618,138,5,5,138,CRENSHAW STATION (NORTHBOUND BAY),TORRANCE TRANSIT SYSTEM,5,60.0,60.0,60.0,52.5,,"10, 5",20.0,20.0,20.0,24.71,
619,410,5,5,410,ZAMPERINI WY + AIRPORT DR,TORRANCE TRANSIT SYSTEM,5,60.0,60.0,64.0,,,5,60.0,60.0,64.0,,
620,877,4X,4X,877,Alameda St at Ord St and Main St,TORRANCE TRANSIT SYSTEM,4X,60.0,34.29,87.27,,,4X,34.29,48.0,80.0,,
621,100,10,10_merged_141721026,100,AIRPORT DR + ZAMPERINI WY,TORRANCE TRANSIT SYSTEM,10,26.67,30.0,30.97,,,10,26.67,30.0,30.97,,
622,49,1,1_merged_141721024,49,FIGUEROA ST + HARBOR FREEWAY STATION,TORRANCE TRANSIT SYSTEM,"1, 2",20.0,26.67,25.26,30.0,60.0,,,,,,
623,49,2,2,49,FIGUEROA ST + HARBOR FREEWAY STATION,TORRANCE TRANSIT SYSTEM,"1, 2",20.0,26.67,25.26,30.0,60.0,,,,,,
624,780,R3,R3,780,SOUTH BAY GALLERIA TRANSIT CENTER (BAY 9),TORRANCE TRANSIT SYSTEM,R3,40.0,26.67,64.0,,,R3,80.0,30.0,73.85,,
625,881,4X,4X,881,Zamperini Exchange (Bay 1-3),TORRANCE TRANSIT SYSTEM,4X,120.0,60.0,106.67,140.0,,4X,48.0,,192.0,140.0,
626,546,6,6,546,ARTESIA STATION LAYOVER,TORRANCE TRANSIT SYSTEM,6,40.0,40.0,48.0,,,6,40.0,48.0,48.0,,
627,639,8,8,639,MADISON ST + PACIFIC COAST HWY,TORRANCE TRANSIT SYSTEM,8,30.0,30.0,32.0,40.0,70.0,8,30.0,34.29,33.1,40.0,76.36
628,366,8,8,366,HAWTHORNE BL + PACIFIC COAST HWY,TORRANCE TRANSIT SYSTEM,8,34.29,30.0,35.56,49.41,84.0,"4X, 8",17.14,34.29,27.43,31.11,76.36
629,886,4X,4X,886,Main St at Alameda St,TORRANCE TRANSIT SYSTEM,4X,,,,93.33,,4X,,,,93.33,
630,290,R3,R3,290,PACIFIC COAST HWY + SANTA FE AV,TORRANCE TRANSIT SYSTEM,,,,,,,"R3, 3",18.46,11.43,17.14,26.25,25.45
631,754,9,9,754,LOMITA BL + AVALON BL,TORRANCE TRANSIT SYSTEM,9,48.0,60.0,60.0,60.0,,,,,,,
